 Sterling
   38.97203  -77.48690   85 -5 version 1
 2022   1  1  1  2  9  2.150 137.82    -1.2 0     1.2 0     0.4 0     0.0 0    42.8 0     0.000     0.124     0.000     0.000
 2022   1  1  1  2 10  2.167 138.02    -1.2 0     1.0 0     0.4 0     0.0 0    42.8 0     0.000     0.249     0.000     0.000
 2022   1  1  1  2 11  2.183 138.21    -1.2 0     0.8 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2 12  2.200 138.40    -1.2 0     0.8 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2 13  2.217 138.59    -1.2 0     0.8 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2 14  2.233 138.79    -1.2 0     0.8 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2 15  2.250 138.98    -1.2 0     0.8 0     0.4 0     0.0 0    42.8 0     0.000     0.124     0.000     0.000
 2022   1  1  1  2 16  2.267 139.17    -1.2 0     1.2 0     0.3 0     0.0 0    42.8 0     0.000     0.124     0.219     0.000
 2022   1  1  1  2 17  2.283 139.36    -1.2 0     0.9 0     0.3 0     0.0 0    42.8 0     0.000     0.124     0.110     0.000
 2022   1  1  1  2 18  2.300 139.55    -1.2 0     0.8 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2 19  2.317 139.74    -1.2 0     0.6 0     0.4 0     0.0 0    42.8 0     0.000     0.249     0.000     0.000
 2022   1  1  1  2 20  2.333 139.93    -1.2 0     0.6 0     0.3 0     0.0 0    42.8 0     0.000     0.249     0.110     0.000
 2022   1  1  1  2 21  2.350 140.13    -1.2 0     0.9 0     0.2 0     0.0 0    42.8 0     0.000     0.124     0.219     0.000
 2022   1  1  1  2 22  2.367 140.32    -1.2 0     1.1 0     0.2 0     0.0 0    42.8 0     0.000     0.249     0.219     0.000
 2022   1  1  1  2 23  2.383 140.51    -1.2 0     1.2 0     0.1 0     0.0 0    42.8 0     0.000     0.124     0.219     0.000
 2022   1  1  1  2 24  2.400 140.70    -1.2 0     0.9 0     0.2 0     0.0 0    42.8 0     0.000     0.124     0.219     0.000
 2022   1  1  1  2 25  2.417 140.89    -1.2 0     0.8 0     0.2 0     0.0 0    42.8 0     0.000     0.000     0.219     0.000
 2022   1  1  1  2 26  2.433 141.08    -1.2 0     0.8 0     0.2 0     0.0 0    42.8 0     0.000     0.124     0.219     0.000
 2022   1  1  1  2 27  2.450 141.27    -1.5 0     0.4 0     0.4 0     0.0 0    42.8 0     0.362     0.124     0.000     0.000
 2022   1  1  1  2 28  2.467 141.46    -2.5 0    -0.5 0     0.6 0     0.0 0    42.8 0     0.362     0.249     0.219     0.000
 2022   1  1  1  2 29  2.483 141.65    -3.6 0    -1.3 0     0.7 0     0.0 0    42.8 0     0.121     0.124     0.000     0.000
 2022   1  1  1  2 30  2.500 141.84    -3.8 0    -1.9 0     0.4 0     0.0 0    42.8 0     0.241     0.249     0.110     0.000
 2022   1  1  1  2 31  2.517 142.03    -4.1 0    -2.1 0     0.4 0     0.0 0    42.8 0     0.121     0.000     0.000     0.000
 2022   1  1  1  2 32  2.533 142.22    -3.7 0    -2.1 0     0.4 0     0.0 0    42.8 0     0.121     0.000     0.000     0.000
 2022   1  1  1  2 33  2.550 142.41    -3.6 0    -2.1 0     0.4 0     0.0 0    42.8 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2 34  2.567 142.60    -3.3 0    -2.2 0     0.4 0     0.0 0    42.7 0     0.362     0.249     0.000     0.000
 2022   1  1  1  2 35  2.583 142.79    -2.8 0    -2.3 0     0.4 0     0.0 0    42.7 0     0.000     0.249     0.000     0.000
 2022   1  1  1  2 36  2.600 142.97    -2.8 0    -2.1 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2 37  2.617 143.16    -2.8 0    -2.1 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2 38  2.633 143.35    -2.8 0    -2.1 0     0.4 0     0.0 0    42.7 0     0.121     0.000     0.000     0.000
 2022   1  1  1  2 39  2.650 143.54    -2.3 0    -1.7 0     0.4 0     0.0 0    42.7 0     0.241     0.124     0.000     0.000
 2022   1  1  1  2 40  2.667 143.73    -2.0 0    -1.7 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2 41  2.683 143.91    -2.0 0    -1.6 0     0.4 0     0.0 0    42.7 0     0.000     0.124     0.000     0.000
 2022   1  1  1  2 42  2.700 144.10    -2.0 0    -1.3 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2 43  2.717 144.29    -2.0 0    -1.3 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2 44  2.733 144.48    -2.0 0    -1.3 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2 45  2.750 144.66    -2.0 0    -1.3 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2 46  2.767 144.85    -2.0 0    -1.2 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2 47  2.783 145.04    -2.0 0    -1.2 0     0.4 0     0.0 0    42.7 0     0.000     0.124     0.000     0.000
